address,city,floor,id,latitude,longitude,price,rooms,sq,year
Łagiewniki-Borek Fałęcki Łagiewniki,Kraków,5.0,22061.0,50.02325020000001,19.9346479,600000.0,3.0,67.16,1980.0
Białołęka Tarchomin ul. Odkryta,Warszawa,2.0,14624.0,52.32753510000001,20.93668,329000.0,1.0,37.0,2003.0
Nowa Huta Czyżyny bp. Piotra Tomickiego,Kraków,0.0,27645.0,50.0680796,20.0265303,455000.0,2.0,36.0,2019.0
Grunwald os. Mikołaja Kopernika,Poznań,9.0,346.0,52.39235335,16.8595407,329000.0,3.0,54.71,1980.0
Krowodrza,Kraków,1.0,19123.0,50.07087985,19.916563118144783,590000.0,2.0,46.0,2009.0
Stare Miasto Starowiślna,Kraków,2.0,29526.0,50.0469432,19.99715343583669,1150000.0,4.0,74.0,1930.0
Śródmieście,Warszawa,3.0,6458.0,52.2328098,21.019067,849000.0,3.0,62.0,1957.0
Mokotów przy Pytlasińskiego/taras/ogródek/wysokość 3m/garaż,Warszawa,0.0,11552.0,52.24332680000001,20.90521890786568,1500000.0,3.0,80.3,2006.0
Bieńczyce ul. Fatimska,Kraków,4.0,21072.0,50.0848747,20.0371374,450000.0,3.0,59.0,1982.0
Bronowice,Kraków,4.0,21241.0,50.08332470000001,19.869783648014888,695000.0,5.0,80.1,1995.0
Grunwald Marcelin,Poznań,3.0,1322.0,52.40302285,16.862065270735194,375000.0,2.0,43.0,1980.0
Jeżyce,Poznań,1.0,1877.0,52.413045,16.9022122,634671.0,3.0,65.43,2020.0
Białołęka Tarchomin Dionizosa,Warszawa,2.0,8090.0,52.3389688,20.95054,345000.0,2.0,36.3,2019.0
Podgórze Duchackie Walerego Sławka,Kraków,6.0,24235.0,50.0242313,19.959569,549000.0,3.0,59.72,2021.0
Nowe Miasto Malta ul. Katowicka,Poznań,1.0,5688.0,52.39734489999999,16.9619394,580862.5,3.0,74.95,2022.0
Bieżanów-Prokocim Kozłówek,Kraków,4.0,20589.0,50.0185195,19.9815103,357000.0,2.0,46.0,1999.0
Podgórze,Kraków,3.0,19528.0,50.0430999,19.9529614,390000.0,2.0,33.0,2015.0
Praga-Południe Przeworska,Warszawa,2.0,10941.0,52.2547027,21.0815534,630000.0,2.0,45.0,2020.0
Stare Miasto Winogrady Wyżyny,Poznań,0.0,2607.0,52.4280282,16.930469100000003,1138000.0,4.0,97.0,2020.0
Grzegórzki Grzegórzecka,Kraków,3.0,19602.0,50.0587885,19.9500605,897600.0,3.0,74.8,2021.0
Wola ul. Marcina Kasprzaka,Warszawa,2.0,7485.0,52.227298450000006,20.953014207365527,468000.0,1.0,35.0,2021.0
Mokotów,Warszawa,1.0,10693.0,52.19398740000001,21.0457809,615000.0,2.0,40.0,2020.0
Grzegórzki Olsza,Kraków,3.0,27975.0,50.0789773,19.9605879,1050000.0,10.0,220.0,1980.0
Wilda Dolna Wilda ul. Stefana Czarnieckiego,Poznań,1.0,1245.0,52.3941575,16.9162342,447000.0,3.0,50.19,2022.0
Białołęka,Warszawa,3.0,17019.0,52.3196649,21.0211773,520000.0,3.0,62.0,1990.0
Mokotów Służewiec ul. Bokserska,Warszawa,5.0,6564.0,52.1696586,20.9970149,811539.0,4.0,72.3,2020.0
Ursus Kolorowa,Warszawa,2.0,11134.0,52.1898973,20.8934493,545000.0,3.0,62.5,1960.0
Bieżanów-Prokocim Wielicka 179,Kraków,0.0,27921.0,50.0102971,20.00857,473213.0,3.0,53.17,2021.0
Podgórze Duchackie Wola Duchacka,Kraków,5.0,22296.0,50.0146222,19.953758,419000.0,2.0,44.21,2021.0
Wola ul. Marcina Kasprzaka,Warszawa,5.0,6829.0,52.227298450000006,20.953014207365527,390000.0,1.0,36.0,2021.0
Włochy,Warszawa,2.0,10315.0,52.1861093,20.9484377,660000.0,3.0,63.0,1970.0
Stare Miasto Rakowicka,Kraków,2.0,23759.0,50.0716873,19.9551456,400000.0,1.0,25.0,2020.0
Grzegórzki Olsza,Kraków,7.0,21455.0,50.0789773,19.9605879,499000.0,3.0,60.0,1983.0
Praga-Południe,Warszawa,1.0,13785.0,52.2373961,21.0712578,485000.0,2.0,48.13,1957.0
Mokotów,Warszawa,0.0,7455.0,52.19398740000001,21.0457809,480000.0,2.0,42.2,1973.0
Prądnik Biały,Kraków,4.0,29008.0,50.1035684,19.953603106301202,889574.0,4.0,91.36,2021.0
Podgórze Duchackie Marii i Bolesława Wysłouchów,Kraków,4.0,19647.0,50.0084756,19.9591527,375000.0,2.0,42.2,2000.0
Śródmieście Nowe Miasto Piwna,Warszawa,1.0,16151.0,52.2488754,21.0119391,2700000.0,3.0,85.0,1952.0
Wola Wolska,Warszawa,1.0,8190.0,52.2338232,20.9663932,415000.0,2.0,36.71,1980.0
Bieżanów-Prokocim Bieżanów Nefrytowa,Kraków,4.0,19549.0,50.0206928,20.0476759,260000.0,2.0,34.5,2021.0
Śródmieście Górskiego,Warszawa,6.0,9091.0,52.2340424,21.016981,1280000.0,3.0,77.97,1909.0
Wola Kasprzaka,Warszawa,10.0,12825.0,52.227298450000006,20.953014207365527,530000.0,2.0,32.18,2020.0
Grzegórzki ul. płk. Francesco Nullo,Kraków,1.0,26994.0,50.0469432,19.99715343583669,670132.0,3.0,57.77,2022.0
Stare Miasto Winogrady os. Wichrowe Wzgórze,Poznań,4.0,214.0,52.4382525,16.930956899999998,420000.0,3.0,65.0,1980.0
Mokotów ul. Jurija Gagarina 25,Warszawa,4.0,8843.0,52.2064962,21.0364506,559000.0,2.0,47.3,1955.0
Mokotów Buska,Warszawa,6.0,11238.0,52.176777,21.069087300000003,565000.0,2.0,47.23,2021.0
Nowe Miasto Malta ul. Katowicka,Poznań,5.0,5864.0,52.39734489999999,16.9619394,443362.5,3.0,50.67,2022.0
Nowe Miasto Rataje Niemena,Poznań,1.0,11.0,52.39666070000001,16.956966,505000.0,3.0,52.64,2020.0
Nowe Miasto Malta abpa Walentego Dymka,Poznań,0.0,4864.0,52.3938613,16.9910647,494813.0,4.0,68.25,2020.0
Wola,Warszawa,3.0,14934.0,52.2362379,20.9547815,335000.0,1.0,25.0,2017.0
Podgórze Wielicka,Kraków,3.0,24365.0,50.0336609,19.9712973,563304.0,3.0,61.82,2021.0
Prądnik Biały Henryka Pachońskiego,Kraków,2.0,20608.0,50.0949773,19.920405494289955,449000.0,3.0,51.98,2021.0
Nowe Miasto Główna Smolna 10,Poznań,0.0,5011.0,52.42207370000001,16.9664866,319500.0,2.0,45.0,2020.0
Wola Mirów Waliców,Warszawa,5.0,9673.0,52.2355024,20.9921917,624000.0,3.0,48.1,1970.0
Krowodrza Chopina,Kraków,0.0,22738.0,50.0675086,19.9172663,520000.0,2.0,43.0,1950.0
Grzegórzki ul. Grzegórzecka,Kraków,7.0,28713.0,50.0587885,19.9500605,5633750.0,5.0,225.35,2020.0
Wawer,Warszawa,0.0,11924.0,52.2203581,21.1370825,850000.0,5.0,133.6,2019.0
Stare Miasto Naramowice,Poznań,0.0,4690.0,52.44964889999999,16.9494082,541000.0,4.0,76.0,2020.0
Mokotów,Warszawa,1.0,8179.0,52.19398740000001,21.0457809,1250000.0,3.0,117.0,2000.0
Mokotów Nałęczowska,Warszawa,3.0,13229.0,52.1753544,21.0624219,600455.0,2.0,55.7,2022.0
Mokotów Jana Woronicza,Warszawa,3.0,12255.0,52.18974245,21.005474195084005,490000.0,3.0,47.4,1971.0
Nowe Miasto Malta ul. Katowicka,Poznań,0.0,5162.0,52.39734489999999,16.9619394,300625.0,2.0,32.5,2022.0
Prądnik Biały Stefana Banacha,Kraków,0.0,20698.0,50.1015333,19.9640995,686742.0,4.0,79.65,2021.0
Grzegórzki Fabryczna,Kraków,3.0,19595.0,50.058444,19.970235100000004,485380.0,1.0,34.67,2021.0
Podgórze Rzemieślnicza,Kraków,1.0,22769.0,50.0469432,19.99715343583669,899000.0,4.0,91.76,2021.0
Bronowice Filtrowa,Kraków,2.0,19570.0,50.0783814,19.8798875,500000.0,2.0,37.0,2019.0
Stare Miasto Wilczak Wilczak 16 A,Poznań,2.0,6245.0,52.4300916,16.9514725830321,473526.0,3.0,59.94,2020.0
Wzgórza Krzesławickie,Kraków,0.0,24359.0,50.0984135,20.09201112156821,480000.0,3.0,56.59,2002.0
Ochota ul. Białobrzeska,Warszawa,1.0,14085.0,52.21963605,20.977038801454672,1412000.0,5.0,118.2,2001.0
Białołęka Tarchomin Mikołaja Trąby,Warszawa,5.0,14888.0,52.2319581,21.0067249,415000.0,2.0,47.3,2020.0
Prądnik Biały Szymona Zimorowicza,Kraków,4.0,20667.0,50.0950503,19.9284425,354000.0,2.0,37.0,2020.0
Mokotów ul. Domaniewska 34B,Warszawa,5.0,9308.0,52.1839266,21.008725,486800.0,1.0,31.73,2022.0
Prądnik Biały,Kraków,2.0,20272.0,50.1035684,19.953603106301202,680000.0,2.0,60.2,2019.0
Stare Miasto Winogrady Wilczak 20,Poznań,1.0,6041.0,52.43002325000001,16.95269067658415,448290.0,3.0,58.6,2020.0
Dębniki Kliny-Zacisze bpa. A. Małysiaka,Kraków,4.0,30053.0,49.9988318,19.8938784,463818.0,3.0,67.22,2020.0
Grunwald Łazarz Skryta,Poznań,4.0,1787.0,52.40412720000001,16.899549899999997,459000.0,3.0,62.3,1908.0
Podgórze Bonarka Puszkarska,Kraków,5.0,22114.0,50.0238506,19.9601831,546910.0,3.0,60.1,2022.0
Mokotów,Warszawa,1.0,10970.0,52.19398740000001,21.0457809,1220000.0,3.0,76.45,1966.0
Krowodrza,Kraków,7.0,22102.0,50.07087985,19.916563118144783,695000.0,3.0,58.29,2016.0
Nowa Huta Czyżyny,Kraków,2.0,19269.0,50.0816349,20.016490706002106,539000.0,3.0,76.38,2021.0
Ursynów,Warszawa,2.0,18272.0,52.141039,21.0323214,699000.0,3.0,75.0,1995.0
Podgórze Rzemieślnicza,Kraków,0.0,24443.0,50.0469432,19.99715343583669,379000.0,1.0,35.43,2020.0
Grunwald Górczyn ul. Ceglana,Poznań,1.0,3527.0,52.3709933,16.863145899999996,546814.0,2.0,54.14,2020.0
Dębniki Kliny-Zacisze bpa. A. Małysiaka,Kraków,1.0,29817.0,49.9988318,19.8938784,443741.0,3.0,66.23,2021.0
Prądnik Biały Azory Radzikowskiego,Kraków,4.0,21598.0,50.0835261,19.9038175,360000.0,2.0,34.0,2016.0
Podgórze,Kraków,3.0,20167.0,50.0430999,19.9529614,418000.0,2.0,51.37,2001.0
małopolskie,Kraków,1.0,19318.0,50.0619474,19.9368564,439000.0,3.0,55.58,2020.0
Żoliborz ul. Przasnyska,Warszawa,7.0,11460.0,52.25935895,20.967661378925367,1780000.0,4.0,94.0,2019.0
Bieżanów-Prokocim Malachitowa,Kraków,0.0,20906.0,50.0190594,20.0536229,275000.0,2.0,43.0,2022.0
Mokotów,Warszawa,6.0,15758.0,52.19398740000001,21.0457809,449000.0,2.0,32.48,1957.0
Żoliborz Powązki,Warszawa,2.0,6324.0,52.2319581,21.0067249,815000.0,2.0,53.0,2015.0
Bemowo,Warszawa,0.0,16778.0,52.2389738,20.913288100000006,590000.0,3.0,53.0,2010.0
Stare Miasto Winogrady,Poznań,2.0,4851.0,52.4348647,16.9383531,471000.0,2.0,62.8,2020.0
Bieżanów-Prokocim Malachitowa,Kraków,2.0,27627.0,50.0190594,20.0536229,375000.0,2.0,40.85,2017.0
Stare Miasto Centrum ul. Droga Dębińska,Poznań,1.0,889.0,52.3912115,16.9321823,730000.0,4.0,66.5,2020.0
Bemowo,Warszawa,3.0,15009.0,52.2389738,20.913288100000006,980000.0,5.0,121.0,1995.0
Krowodrza,Kraków,4.0,29435.0,50.07087985,19.916563118144783,391720.0,2.0,28.0,2021.0
Zwierzyniec Focha,Kraków,3.0,23245.0,50.0592709,19.9246371,631453.46,2.0,38.83,2021.0
Praga-Południe,Warszawa,10.0,14998.0,52.2373961,21.0712578,585000.0,3.0,63.0,1980.0
Jeżyce Sołacz Urbanowska,Poznań,1.0,4734.0,52.42260185,16.917530008421338,977523.0,4.0,105.11,2020.0
Grzegórzki ul. Grzegórzecka,Kraków,3.0,27778.0,50.0587885,19.9500605,350697.0,1.0,25.23,2020.0
Grzegórzki Dąbie Pokoju,Kraków,0.0,21491.0,50.0589305,19.9762323,424035.0,3.0,52.35,2023.0
Dębniki,Kraków,2.0,29696.0,50.0518611,19.9270367,619000.0,3.0,57.36,2021.0
Żoliborz Elbląska,Warszawa,0.0,7293.0,52.2319581,21.0067249,749000.0,3.0,64.5,1968.0
Targówek,Warszawa,0.0,6413.0,52.2751918,21.0580854,527000.0,4.0,56.0,1970.0
Bielany Marymont Ul. Słowiańska 23,Warszawa,1.0,13370.0,52.27575215,20.966036805175506,1175080.0,4.0,81.04,2022.0
Rembertów,Warszawa,0.0,16091.0,52.2614149,21.162819100000004,550000.0,4.0,92.0,1938.0
Prądnik Czerwony Reduta,Kraków,0.0,24206.0,50.1609054,19.743089127291668,529920.0,3.0,58.88,2015.0
Nowe Miasto Rataje Chartowo,Poznań,1.0,958.0,52.3889605,16.9800715,469000.0,3.0,57.49,2012.0
Podgórze Duchackie ul. Walerego Sławka,Kraków,5.0,24735.0,50.0242313,19.959569,439000.0,2.0,46.7,2021.0
Wola Syreny,Warszawa,3.0,12803.0,52.2372894,20.9619246,560000.0,3.0,54.0,1965.0
Nowa Huta Czyżyny Sikorki,Kraków,4.0,29223.0,50.0625885,20.0200767,390000.0,1.0,40.6,2018.0
Podgórze Płaszów,Kraków,2.0,27347.0,50.03453270000001,19.9754459,780000.0,3.0,74.2,2005.0
Prądnik Czerwony Jakuba Majora,Kraków,10.0,19726.0,50.0884029,19.965453153065525,1350000.0,5.0,118.5,2008.0
Bielany Wawrzyszew Hansa Christiana Andersena,Warszawa,9.0,11875.0,52.27840689999999,20.9367664,790000.0,3.0,80.0,1979.0
Nowe Miasto Malta ul. Katowicka,Poznań,5.0,5886.0,52.39734489999999,16.9619394,312930.0,2.0,32.94,2022.0
Nowe Miasto Rataje,Poznań,1.0,1272.0,52.3901295,16.9535909,770000.0,4.0,103.93,2021.0
Śródmieście Powiśle Czerwonego Krzyża,Warszawa,4.0,16201.0,52.23873380000001,21.01676598088096,1350000.0,4.0,95.0,1937.0
Prądnik Biały Stefana Banacha,Kraków,0.0,29537.0,50.1015333,19.9640995,527845.0,3.0,70.88,2022.0
Nowa Huta os. Młodości,Kraków,3.0,19604.0,50.0672614,20.0500864,599000.0,3.0,66.0,1965.0
Grunwald Górczyn ul. Romana Dmowskiego,Poznań,2.0,5466.0,52.3817991,16.891638500000006,412700.0,2.0,59.79,2021.0
Grzegórzki Dąbie Stanisława Lema,Kraków,1.0,22309.0,50.06772015,19.991549009431782,695500.0,3.0,75.0,2021.0
Zwierzyniec,Kraków,1.0,27216.0,50.06020820000001,19.864330585540547,1557720.0,4.0,132.0,2019.0
Grzegórzki,Kraków,2.0,26920.0,50.06497215,19.968825516425387,657670.0,3.0,50.59,2021.0
Wilanów,Warszawa,1.0,6641.0,52.1530829,21.110441100000006,629000.0,3.0,127.0,2022.0
Podgórze,Kraków,0.0,29358.0,50.0430999,19.9529614,314880.0,2.0,49.2,2021.0
Grunwald,Poznań,1.0,2543.0,52.404212,16.882542,335000.0,2.0,41.0,2018.0
Krowodrza,Kraków,5.0,24296.0,50.07087985,19.916563118144783,632000.0,3.0,58.7,2015.0
Podgórze Płaszów Myśliwska,Kraków,2.0,27339.0,50.0454593,20.0002025,505000.0,2.0,52.45,2022.0
Centrum,Warszawa,10.0,7092.0,52.2311577,21.0100632,1089000.0,3.0,93.51,2021.0
Praga-Południe Saska Kępa Międzynarodowa,Warszawa,0.0,9962.0,52.2333644,21.0678467,1264000.0,4.0,87.12,1946.0
Wola,Warszawa,1.0,7863.0,52.2362379,20.9547815,579000.0,2.0,50.45,1955.0
Wilanów,Warszawa,0.0,17581.0,52.1530829,21.110441100000006,930000.0,3.0,85.0,2007.0
Jeżyce,Poznań,4.0,1682.0,52.413045,16.9022122,475200.0,3.0,57.6,2021.0
Białołęka Wyspiarska,Warszawa,4.0,17658.0,52.31796660000001,20.9962469,450999.0,3.0,65.0,2020.0
Mokotów Służewiec Sonaty,Warszawa,2.0,10042.0,52.17049420000001,21.0277389,797000.0,3.0,57.0,2020.0
Białołęka Mikołaja Trąby 2,Warszawa,1.0,7947.0,52.2319581,21.0067249,410000.0,2.0,50.34,2020.0
Śródmieście Sienna,Kraków,1.0,21000.0,50.0604421,19.9411509,1690000.0,3.0,81.0,1900.0
Bielany,Warszawa,3.0,6646.0,52.2776126,20.9472054,759000.0,3.0,92.0,2001.0
Nowa Huta Czyżyny Nowohucka 46,Kraków,5.0,30207.0,50.0558029,19.9993305,533985.0,3.0,55.05,2022.0
Nowa Huta Czyżyny Nowohucka 46,Kraków,0.0,30134.0,50.0558029,19.9993305,480571.0,3.0,52.81,2022.0
Mistrzejowice ul. Piasta Kołodzieja,Kraków,6.0,21946.0,50.0986433,20.0132206,361050.0,2.0,41.5,2022.0
Wola,Warszawa,1.0,12318.0,52.2362379,20.9547815,680000.0,4.0,58.0,1970.0
Krowodrza Adama Vetulaniego,Kraków,0.0,22031.0,50.0947269,19.9247728,445000.0,3.0,52.0,2021.0
Bronowice Stańczyka,Kraków,10.0,28259.0,50.0788285,19.8942504,489000.0,2.0,39.16,2021.0
Nowe Miasto Malta ul. Katowicka,Poznań,1.0,5704.0,52.39734489999999,16.9619394,557845.0,3.0,71.98,2022.0
Jeżyce Winiary,Poznań,3.0,2305.0,52.42260185,16.917530008421338,445000.0,2.0,46.0,2013.0
Wilda,Poznań,3.0,2512.0,52.3897748,16.917438100000002,560000.0,3.0,84.0,1933.0
Stare Miasto pl. Na Groblach,Kraków,1.0,24675.0,50.0561004,19.9320048,4988000.0,4.0,178.0,2015.0
Grzegórzki ul. Grzegórzecka,Kraków,5.0,28724.0,50.0587885,19.9500605,568680.0,1.0,40.62,2020.0
Bronowice ul. Stelmachów,Kraków,1.0,29566.0,50.1004008,19.8877694,339090.0,2.0,38.1,2021.0
Praga-Południe,Warszawa,3.0,14020.0,52.2373961,21.0712578,514000.0,3.0,45.83,2020.0
Ursus,Warszawa,5.0,9554.0,52.1960985,20.8828989,640000.0,3.0,59.0,2019.0
Stare Miasto Naramowice ul. Czarnucha,Poznań,4.0,1887.0,52.44997629999999,16.9527562,418532.4,3.0,59.62,2020.0
Nowe Miasto Śródka ul. ks. Zdzisława Bernata,Poznań,1.0,5981.0,52.4172597,16.957358199999998,314850.0,2.0,44.13,2021.0
Białołęka ul. Wiśniowy Sad,Warszawa,2.0,10929.0,52.2319581,21.0067249,485000.0,3.0,52.0,2011.0
Nowe Miasto Chartowo ul. abp. Walentego Dymka,Poznań,4.0,2666.0,52.4006632,16.919732591780882,303924.0,2.0,32.68,2021.0
Prądnik Czerwony Powstańców,Kraków,3.0,20901.0,50.1024655,19.9867738,454999.0,3.0,45.63,1980.0
Wola Muranów,Warszawa,8.0,6892.0,52.24033315,20.987097142274752,723534.0,2.0,51.11,2021.0
Mokotów Dolny Mokotów,Warszawa,8.0,14676.0,52.1964999,21.046333800000006,1999999.0,3.0,111.35,2008.0
Mokotów Puławska,Warszawa,2.0,13855.0,52.1915757,21.0248957,670000.0,2.0,53.0,2006.0
Praga-Północ,Warszawa,3.0,16606.0,52.2648843,21.0273442,634145.0,3.0,62.0,2022.0
Nowa Huta Czyżyny Nowohucka 46,Kraków,2.0,30223.0,50.0558029,19.9993305,612425.0,4.0,72.05,2022.0
Dębniki Ruczaj Zachodnia,Kraków,6.0,25640.0,50.0230156,19.9083637,560000.0,5.0,68.0,2000.0
Praga-Południe Gocław,Warszawa,0.0,8492.0,52.2286331,21.1065722,473304.0,2.0,45.26,2022.0
Jeżyce Sołacz ul. Michała Drzymały 27,Poznań,1.0,4187.0,52.4218552,16.9172301,634671.0,3.0,65.43,2020.0
Mokotów Sadyba Augustyna Wincentego Locci,Warszawa,1.0,11588.0,52.2319581,21.0067249,998000.0,4.0,86.0,1966.0
Białołęka Oczary,Warszawa,1.0,12965.0,52.3290308,20.9520326,627000.0,3.0,83.5,2012.0
Stare Miasto Kazimierz św. Sebastiana/okol/,Kraków,0.0,26808.0,50.0469432,19.99715343583669,499000.0,2.0,43.56,1910.0
Prądnik Czerwony ul. Promienistych,Kraków,1.0,23970.0,50.0858369,19.9714303,685211.0,3.0,76.99,2021.0
Nowe Miasto Malta Folwarczna ,Poznań,0.0,4797.0,52.5811608,17.013325299999998,459000.0,3.0,64.8,2000.0
Białołęka,Warszawa,0.0,11566.0,52.3196649,21.0211773,649000.0,3.0,78.0,1999.0
Mokotów Jurajska,Warszawa,10.0,15278.0,52.16265900000001,20.9943027,402000.0,1.0,28.0,2020.0
Nowa Huta Czyżyny Nowohucka 46,Kraków,0.0,30135.0,50.0558029,19.9993305,458431.0,2.0,49.03,2022.0
Śródmieście Powiśle ul. Ludna,Warszawa,4.0,15968.0,52.230233,21.032942,1050000.0,2.0,62.0,1936.0
Grzegórzki,Kraków,0.0,28595.0,50.06497215,19.968825516425387,475218.0,2.0,46.59,2021.0
Mokotów Aleja Wilanowska,Warszawa,4.0,9089.0,52.1816922,21.023157,1035000.0,4.0,83.0,2014.0
Śródmieście Powiśle Powiśle Kamienica,Warszawa,2.0,15522.0,52.2432445,20.9984543,1200000.0,3.0,81.0,1932.0
Stare Miasto Winogrady Wilczak,Poznań,1.0,202.0,52.4303504,16.951087899999994,486200.0,3.0,57.2,2015.0
Śródmieście,Kraków,2.0,26251.0,50.055,19.9430556,169410.0,1.0,13.44,2021.0
Jeżyce Podolany ul. Strzeszyńska,Poznań,0.0,1395.0,52.4536483,16.8849986,380000.0,2.0,43.13,2013.0
Żoliborz Rudzka,Warszawa,1.0,17629.0,52.2789445,20.9705271,728800.0,3.0,61.2,2021.0
Bielany Szegedyńska,Warszawa,6.0,15840.0,52.2910566,20.9438272,310000.0,1.0,24.5,1968.0
Wola Wawrzyszewska,Warszawa,4.0,16320.0,52.2473907,20.9634186,510000.0,2.0,31.92,2016.0
Nowe Miasto Malta ul. Katowicka,Poznań,3.0,5788.0,52.39734489999999,16.9619394,795687.5,5.0,109.75,2022.0
Wawer Anin Pazińskiego Romana,Warszawa,3.0,18230.0,52.2590164,20.9919642,699900.0,4.0,140.0,1992.0
Białołęka ul. Giuseppe Verdiego,Warszawa,0.0,8169.0,52.3422194,21.0552475,335000.0,1.0,31.5,2019.0
Grzegórzki Grzegórzecka,Kraków,5.0,23614.0,50.0587885,19.9500605,678340.0,2.0,52.18,2020.0
Nowa Huta Czyżyny,Kraków,3.0,24089.0,50.0816349,20.016490706002106,549000.0,4.0,78.53,2022.0
Żoliborz Gwiaździsta,Warszawa,2.0,11596.0,52.2834515,20.978000100000006,759000.0,2.0,64.0,2008.0
Śródmieście Polna,Warszawa,4.0,8375.0,52.215505,21.017248646796048,510000.0,2.0,30.0,1975.0
Bemowo,Warszawa,3.0,16843.0,52.2389738,20.913288100000006,360000.0,1.0,28.2,2021.0
Ursynów Stokłosy Oskara Sosnowskiego,Warszawa,6.0,16063.0,52.1546005,21.0279567,375000.0,1.0,31.0,1986.0
Bemowo Batalionów Chłopskich,Warszawa,4.0,14143.0,52.2308676,20.8921957,604000.0,3.0,61.0,2022.0
Ursus,Warszawa,4.0,18220.0,52.1960985,20.8828989,960000.0,3.0,70.0,2001.0
Nowe Miasto Malta Katowicka,Poznań,0.0,1242.0,52.39734489999999,16.9619394,316550.0,2.0,32.5,2022.0
Wola Muranów,Warszawa,9.0,9639.0,52.24033315,20.987097142274752,979604.0,3.0,68.72,2021.0
Dębniki Ruczaj dr. Jana Piltza,Kraków,2.0,20152.0,50.0076191,19.8888826,569000.0,3.0,51.0,2020.0
Nowe Miasto Malta ul. Katowicka,Poznań,5.0,5866.0,52.39734489999999,16.9619394,312930.0,2.0,32.94,2022.0
Mistrzejowice ul. Piasta Kołodzieja,Kraków,2.0,23301.0,50.0986433,20.0132206,478629.0,3.0,59.09,2022.0
Podgórze ul. Stanisława Klimeckiego,Kraków,5.0,21005.0,50.04922420000001,19.9703793,429000.0,1.0,33.28,2021.0
Stare Miasto Szlak,Kraków,6.0,26532.0,50.0711279,19.935501100000003,810000.0,2.0,58.47,2009.0
Nowa Huta Czyżyny,Kraków,4.0,24187.0,50.0816349,20.016490706002106,460000.0,2.0,35.5,2020.0
Śródmieście,Warszawa,10.0,14427.0,52.2328098,21.019067,1371000.0,4.0,115.0,2020.0
Grzegórzki Dąbie Pokoju,Kraków,3.0,24270.0,50.0589305,19.9762323,346499.43,2.0,34.31,2023.0
Bemowo,Warszawa,2.0,9195.0,52.2389738,20.913288100000006,619800.0,3.0,64.0,1999.0
Praga-Południe Gocławek ul. Biskupia,Warszawa,1.0,11960.0,52.2404424,21.1217621,990000.0,4.0,98.14,1998.0
Podgórze Duchackie Wola Duchacka Sebastiana Klonowica,Kraków,1.0,18746.0,50.0197558,19.9528554,539000.0,3.0,56.0,2011.0
Wola Juliana Konstantego Ordona,Warszawa,6.0,8839.0,52.2247928,20.9525803,948196.0,4.0,92.04,2021.0
Bemowo,Warszawa,1.0,15050.0,52.2389738,20.913288100000006,695625.0,3.0,66.0,2012.0
Wzgórza Krzesławickie ul.Gustawa Morcinka,Kraków,2.0,26774.0,50.1047809,20.0362743,408590.0,4.0,62.86,2022.0
Mokotów,Warszawa,6.0,12715.0,52.19398740000001,21.0457809,2397000.0,4.0,141.0,2010.0
Podgórze Duchackie,Kraków,6.0,19736.0,50.01618985,19.959420960382204,449000.0,3.0,45.0,1986.0
Nowa Huta Czyżyny,Kraków,1.0,26213.0,50.0816349,20.016490706002106,538014.0,3.0,56.43,2020.0
Grzegórzki ul. Fabryczna,Kraków,1.0,18589.0,50.058444,19.970235100000004,862960.0,3.0,75.04,2021.0
Stare Miasto Winogrady,Poznań,4.0,4357.0,52.4348647,16.9383531,450000.0,2.0,49.63,2020.0
Bieżanów-Prokocim Złocień Braci Czeczów,Kraków,1.0,25002.0,50.0205864,20.0569504,450000.0,3.0,51.0,2015.0
Centrum ul. Marszałkowska,Warszawa,7.0,7045.0,52.23423070000001,21.008312000000004,811000.0,3.0,45.49,1950.0
Praga-Południe Kamionek Bliska,Warszawa,7.0,7302.0,52.2502583,21.055251,569000.0,4.0,48.0,1970.0
Ochota Szczęśliwice Włodarzewska,Warszawa,3.0,16692.0,52.2013207,20.9627181,1150000.0,3.0,100.0,2001.0
Mokotów Złoty Potok,Warszawa,0.0,12005.0,52.1789967,21.0334932,414000.0,2.0,41.21,2022.0
Ursynów Wyczółki,Warszawa,3.0,10985.0,52.1599734,20.990916185264226,660000.0,2.0,48.65,2019.0
Prądnik Czerwony Ugorek Janusza Meissnera,Kraków,6.0,28320.0,50.07607065,19.97947475,593710.56,3.0,60.08,2021.0
Wola Juliana Konstantego Ordona,Warszawa,2.0,10503.0,52.2247928,20.9525803,734264.0,3.0,69.89,2021.0
Jeżyce ul. Żurawia,Poznań,2.0,1647.0,52.412886,16.905533399999996,296640.0,2.0,32.96,1905.0
Centrum,Warszawa,10.0,8570.0,52.2311577,21.0100632,333000.0,1.0,20.0,2021.0
Grunwald Jeleniogórska 1/3,Poznań,4.0,5587.0,52.404212,16.882542,288538.0,1.0,32.42,2021.0
Bieżanów-Prokocim Wielicka 179,Kraków,2.0,27907.0,50.0102971,20.00857,387023.0,2.0,42.53,2021.0
Białołęka ul. Leona Berensona,Warszawa,2.0,11845.0,52.3246245,21.0547602,314000.0,2.0,36.8,2020.0
Dębniki Ruczaj,Kraków,1.0,29163.0,50.0230156,19.9083637,343302.0,2.0,39.46,2021.0
Prądnik Biały Żabiniec Frycza Modrzewskiego,Kraków,3.0,22585.0,50.05088545,19.964248157558234,430000.0,2.0,50.0,1999.0
